name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
bangalore,2023-09-11,29.8,20.9,24.4,32.9,20.9,25.1,20.5,80.3,0.6,100,12.5,rain,0,0,45.7,18.7,259.8,1012.7,59.3,6.3,202.1,17.3,7,10,2023-09-11T06:08:42,2023-09-11T18:24:07,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-09-12,30.6,20,24.6,32.9,20,25.2,19.9,76.9,0.3,100,8.33,rain,0,0,43.2,20.3,270.3,1013.2,57.1,7,187.5,16.2,8,10,2023-09-12T06:08:42,2023-09-12T18:23:25,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-09-13,29.9,20.9,24.2,31.7,20.9,24.7,20,79.4,16.558,100,4.17,rain,0,0,41.4,22.3,257,1013.2,58.8,7.1,208.9,18.1,7,10,2023-09-13T06:08:42,2023-09-13T18:22:42,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-09-14,28.9,20,23.9,31.7,20,24.5,20.3,81.6,0.961,100,4.17,rain,0,0,44.6,24.2,247.3,1013.2,57.7,7.2,201.4,17.4,7,10,2023-09-14T06:08:42,2023-09-14T18:21:59,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-09-15,28.9,20.9,23.8,31.8,20.9,24.1,20.7,83.8,0.208,100,8.33,rain,0,0,46.8,25.9,245.6,1013.4,58.8,6.8,159.8,13.8,6,10,2023-09-15T06:08:42,2023-09-15T18:21:17,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-09-16,28.8,21,24.2,31.7,21,24.8,20.7,81.6,0.8,100,25,rain,0,0,51.1,26.5,243.4,1013.6,72.7,6,161.8,14,6,10,2023-09-16T06:08:42,2023-09-16T18:20:34,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-09-17,29.9,21,24.1,33,21,24.7,20.9,83.6,6.84,100,8.33,rain,0,0,41.8,16.7,254.4,1013,67.4,6.4,173.2,15,7,10,2023-09-17T06:08:42,2023-09-17T18:19:51,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-09-18,29.9,20,23.9,33.7,20,24.5,20.7,83.5,24.211,100,12.5,rain,0,0,41,21.9,251.8,1013,70.8,5.9,235.9,20.4,9,10,2023-09-18T06:08:42,2023-09-18T18:19:08,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-09-19,29.9,21,24.8,31.8,21,25.3,20,76.3,0.5,100,12.5,rain,0,0,38.2,22.3,266,1014,53.4,7.3,252.5,21.9,9,10,2023-09-19T06:08:42,2023-09-19T18:18:25,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-09-20,28,21.1,24.3,29.5,21.1,24.6,20.1,78.8,11.984,100,16.67,rain,0,0,31,18.4,259.7,1014.7,54.6,6.1,237.1,20.5,8,10,2023-09-20T06:08:42,2023-09-20T18:17:42,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-09-21,28.8,20.9,24.4,31.7,20.9,24.9,21,82.3,1.9,100,16.67,rain,0,0,26.6,16.4,249.8,1014.7,70.8,6.3,195.4,17,8,10,2023-09-21T06:08:43,2023-09-21T18:16:59,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-09-22,31.8,21.2,25.8,36.3,21.2,26.9,21.5,78.4,21.561,100,12.5,rain,0,0,23.8,11.4,246.7,1014.2,67.3,5.8,229.2,19.7,8,10,2023-09-22T06:08:43,2023-09-22T18:16:17,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-09-23,30.8,22.1,25.8,34.2,22.1,26.7,21.3,77.1,0.92,100,4.17,rain,0,0,31.3,16.5,241.2,1014.4,57.6,6.6,232.4,20.1,8,30,2023-09-23T06:08:43,2023-09-23T18:15:34,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-09-24,30.8,21.7,25.4,35.1,21.7,26.3,21.6,80.7,9.472,100,8.33,rain,0,0,40.7,20.6,251.1,1014.4,74.1,5.7,211.1,18.2,7,30,2023-09-24T06:08:44,2023-09-24T18:14:51,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-09-25,28.9,21.9,24.1,32.4,21.9,24.7,21.1,83.9,22.247,100,12.5,rain,0,0,40.3,18.4,268,1013.8,83,5.8,230.7,19.9,8,30,2023-09-25T06:08:44,2023-09-25T18:14:09,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-09-26,30.8,21.4,25.4,34.8,21.4,26.4,21,77.9,1.16,100,8.33,rain,0,0,33.5,16.2,253.2,1013.2,64.5,5.9,218.2,18.9,8,10,2023-09-26T06:08:45,2023-09-26T18:13:27,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-09-27,28.9,21.3,24.7,31.7,21.3,25.2,20.3,76.8,0.1,100,4.17,rain,0,0,40,22,258.7,1013.3,64.6,6.6,220.6,19,7,10,2023-09-27T06:08:46,2023-09-27T18:12:45,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-09-28,27.9,21.1,23.8,30.4,21.1,24.2,20.6,83.1,3.92,100,4.17,rain,0,0,42.5,20.8,239.4,1013.1,62.4,6.5,164.3,14.2,6,30,2023-09-28T06:08:47,2023-09-28T18:12:03,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-09-29,27,20,23.8,29,20,24.1,20,80.1,1.1,100,16.67,rain,0,0,51.1,29.4,237.6,1013.1,63.7,6.9,178.9,15.4,7,10,2023-09-29T06:08:48,2023-09-29T18:11:21,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-09-30,27.9,21.2,23.9,31,21.2,24.2,20.2,80.2,0.368,100,4.17,rain,0,0,55.4,27.9,238.2,1013.7,65.2,6.3,188.2,16.4,7,10,2023-09-30T06:08:50,2023-09-30T18:10:40,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-10-01,28.9,21.3,24.6,31.8,21.3,25.1,20.3,77.5,0.6,100,25,rain,0,0,50.4,31.6,238.4,1013.3,63.8,6.6,162.2,14,6,10,2023-10-01T06:08:52,2023-10-01T18:09:58,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-10-02,29.9,21.2,25.1,32.3,21.2,25.7,19.8,73.7,0,0,0,,0,0,49.7,24.2,251.9,1014,49,6.3,250.5,21.6,9,10,2023-10-02T06:08:54,2023-10-02T18:09:18,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-10-03,30.8,20.9,25.2,33.4,20.9,25.8,19.8,73.6,0,0,0,rain,0,0,36.7,18.4,261.4,1014.6,44.4,6.7,249.3,21.5,9,10,2023-10-03T06:08:56,2023-10-03T18:08:37,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-10-04,30.8,21.7,25.8,34.2,21.7,26.8,20.5,73.2,0,0,0,rain,0,0,27.7,14.6,256.3,1015.3,45.2,5.9,241.4,21,9,10,2023-10-04T06:08:59,2023-10-04T18:07:57,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-10-05,30.9,22.4,26.3,34.2,22.4,27.4,21.1,74.1,0,0,0,,0,0,22.3,13,270.5,1014.8,55.4,6,257.8,22.2,9,10,2023-10-05T06:09:01,2023-10-05T18:07:17,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-10-06,30.8,22.8,26,34.1,22.8,26.9,20.8,73.9,0.5,100,16.67,rain,0,0,24.5,11.3,256.6,1014.2,54.3,6,208,17.8,7,10,2023-10-06T06:09:05,2023-10-06T18:06:38,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-10-07,30.8,22,26.1,33.4,22,27.1,20.8,73.7,0.3,100,12.5,rain,0,0,20.5,14.5,286.7,1014.3,66.7,5.7,209.3,17.8,9,10,2023-10-07T06:09:08,2023-10-07T18:05:59,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-10-08,31.8,22.4,26.1,35.4,22.4,27.1,21,74.5,6.567,100,8.33,rain,0,0,20.5,15.1,168.5,1015.5,64.9,5.8,197.4,16.9,7,10,2023-10-08T06:09:12,2023-10-08T18:05:20,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-10-09,30.8,21,24.6,35.1,21,25.3,21.7,84.6,67.315,100,16.67,rain,0,0,25.9,18,239.3,1017.1,78.5,5,147.4,12.8,7,10,2023-10-09T06:09:16,2023-10-09T18:04:42,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-10-10,30,21,24.7,33.8,21,25.4,21.1,82.1,9.122,100,16.67,rain,0,0,26.3,12.9,307.1,1016.6,78.7,5.1,212.1,18.4,8,10,2023-10-10T06:09:21,2023-10-10T18:04:04,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-10-11,28.9,21.8,24.2,32.5,21.8,24.7,21.2,83.9,5.641,100,8.33,rain,0,0,29.9,14.6,246.3,1016.4,72.9,5.5,182.9,15.9,8,10,2023-10-11T06:09:26,2023-10-11T18:03:27,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-10-12,29.9,21.6,25.1,32.2,21.6,25.7,20.1,74.9,0.4,100,8.33,rain,0,0,27.7,14.5,116.2,1017.4,54.8,5.1,245.2,21.1,9,10,2023-10-12T06:09:31,2023-10-12T18:02:51,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-10-13,30.9,20.4,25,30.7,20.4,24.9,16.8,63.9,0,0,0,,0,0,31.3,14.8,59.6,1017.9,28.6,6.1,283.9,24.7,10,10,2023-10-13T06:09:37,2023-10-13T18:02:15,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-10-14,30.9,20.8,25.2,32.1,20.8,25.5,18.6,69.5,1.32,100,4.17,rain,0,0,20.5,9.4,66.5,1017.7,49.7,5.4,267.2,23,10,10,2023-10-14T06:09:44,2023-10-14T18:01:40,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-10-15,31.9,22.1,25.7,33.1,22.1,26.2,20.3,74.1,0,0,0,rain,0,0,20.9,11.1,103.1,1016.4,58,5.4,238.4,20.4,9,10,2023-10-15T06:09:50,2023-10-15T18:01:05,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-10-16,29.9,22.6,25.7,32.9,22.6,26.6,20.8,75.4,4.3,100,41.67,rain,0,0,29.9,18,103.7,1016.3,59.1,5.6,170.5,14.7,7,10,2023-10-16T06:09:58,2023-10-16T18:00:31,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-10-17,29.9,22,25.7,32.2,22,26.4,19.8,71.6,0.1,100,4.17,rain,0,0,29.5,12.8,84.8,1017.2,56.9,5.9,231.5,20,8,10,2023-10-17T06:10:05,2023-10-17T17:59:57,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-10-18,32.7,19.9,25.2,34.7,19.9,25.7,18.1,66.4,0.9,100,4.17,rain,0,0,33.1,14.8,83,1017.8,45.1,6.2,240,20.7,9,10,2023-10-18T06:10:14,2023-10-18T17:59:24,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-10-19,30.9,19.8,25,32.1,19.8,25.4,18.5,68.7,0,0,0,,0,0,31,18.3,74.5,1017.9,40.3,5.8,273.1,23.5,9,10,2023-10-19T06:10:22,2023-10-19T17:58:52,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-10-20,30.9,18,25.2,32.7,18,25.7,18.9,70.3,0,0,0,rain,0,0,30.2,16.5,75.1,1017.4,41.9,4.9,243.9,21.1,9,10,2023-10-20T06:10:32,2023-10-20T17:58:21,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-10-21,30.8,21.2,25.3,33.2,21.2,25.8,19.3,71.2,0,0,0,rain,0,0,33.5,18.1,78.8,1017.9,47.8,5.5,233.2,20.1,8,10,2023-10-21T06:10:42,2023-10-21T17:57:50,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-10-22,31.8,22.4,26,33.1,22.4,26.4,18.4,64.5,0,0,0,,0,0,27,14.7,55.8,1018.1,48.1,5.9,252.5,21.8,9,10,2023-10-22T06:10:52,2023-10-22T17:57:21,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-10-23,30.8,20,24.7,30.1,20,24.7,15.8,60.4,0,0,0,,0,0,28.8,13.1,352.7,1017.3,28.3,5.8,276.5,23.8,9,10,2023-10-23T06:11:03,2023-10-23T17:56:51,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-10-24,31.8,17.8,25,31,17.8,24.7,13.1,50.3,0,0,0,,0,0,23.8,11.1,24.2,1016.9,12.7,7,282.4,24.4,10,10,2023-10-24T06:11:14,2023-10-24T17:56:23,0.34,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-10-25,31.8,17.9,24.7,31.3,17.9,24.6,13.8,53.4,0,0,0,,0,0,22.3,9.4,51.1,1018,4,6.2,275.5,23.7,10,10,2023-10-25T06:11:27,2023-10-25T17:55:56,0.37,Clear,Clear conditions throughout the day.,clear-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-10-26,29.9,19.3,24.6,30.5,19.3,24.6,16.3,62.2,0,0,0,,0,0,23.8,11.2,56.5,1018.1,29.4,5.6,386.8,33.5,10,10,2023-10-26T06:11:39,2023-10-26T17:55:29,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-10-27,29.9,20.1,24.5,30.6,20.1,24.7,17.8,68.3,0,0,0,rain,0,0,28.1,14.4,80,1016.9,34.3,5.6,271.6,23.5,9,10,2023-10-27T06:11:53,2023-10-27T17:55:04,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-10-28,30.8,21.3,25.2,33.3,21.3,25.8,19.7,72.7,0,0,0,rain,0,0,30.2,14.6,87.8,1016.9,44.4,5.8,228.4,19.7,9,10,2023-10-28T06:12:07,2023-10-28T17:54:39,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-10-29,29,21.9,25.2,31.7,21.9,25.9,20.2,74.9,1.2,100,20.83,rain,0,0,30.2,20.4,93.9,1016.8,50.4,6,188,16.3,7,30,2023-10-29T06:12:21,2023-10-29T17:54:15,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-10-30,28.9,20.5,23.9,31.1,20.5,24.3,20.1,79.8,8.84,100,12.5,rain,0,0,33.5,18.3,102,1016.8,62.8,5.4,160.9,14,6,10,2023-10-30T06:12:36,2023-10-30T17:53:52,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-10-31,28.8,20.2,24,31.6,20.2,24.4,19.9,78.7,2.1,100,33.33,rain,0,0,31.3,16.6,81.8,1017.4,58.6,4.6,164.4,14.2,6,10,2023-10-31T06:12:52,2023-10-31T17:53:30,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-11-01,29.9,20.9,24.8,32.2,20.9,25.3,19.5,73.7,5.5,100,25,rain,0,0,31,16.3,88.9,1017.4,48.8,4.8,208.7,17.9,8,10,2023-11-01T06:13:09,2023-11-01T17:53:09,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-11-02,29.8,20.8,24.9,32.8,20.8,25.7,20.4,77,1.5,100,12.5,rain,0,0,30.2,16.2,79.4,1016.7,52.2,5.3,171.5,14.7,7,30,2023-11-02T06:13:26,2023-11-02T17:52:49,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-11-03,30.3,21.8,25.1,33,21.8,25.7,20.7,78,2.08,100,4.17,rain,0,0,33.1,18.4,82.9,1015,55.9,6.5,186.4,16.2,8,30,2023-11-03T06:13:43,2023-11-03T17:52:30,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-11-04,29.8,21.2,24,33.7,21.2,24.6,20.8,83.1,3.503,100,12.5,rain,0,0,48.2,28.6,86.4,1015.2,66.3,5.7,128.2,11,6,30,2023-11-04T06:14:02,2023-11-04T17:52:12,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-11-05,27.9,21.4,24.4,30.5,21.4,25,21,82.2,0.08,100,4.17,rain,0,0,28.4,20.5,96.7,1016.3,65.6,5.8,132.5,11.5,6,30,2023-11-05T06:14:21,2023-11-05T17:51:55,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-11-06,29.8,20,24.4,33.7,20,25.1,20.6,80.4,2.968,100,8.33,rain,0,0,20.5,18.4,103,1017.2,63.7,5.4,181.2,15.6,6,30,2023-11-06T06:14:41,2023-11-06T17:51:39,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-11-07,27.9,19,22.6,31,19,22.9,20.5,88,94.32,100,16.67,rain,0,0,18.7,11.1,71.1,1017.5,79.6,5.6,133.7,11.6,5,30,2023-11-07T06:15:01,2023-11-07T17:51:24,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-11-08,28.9,21.2,24.4,31.7,21.2,24.9,20.9,81.7,2.792,100,8.33,rain,0,0,18.4,17.8,97.8,1017.1,69.3,6.6,150.8,13,7,30,2023-11-08T06:15:22,2023-11-08T17:51:11,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-11-09,27.9,21.2,24.1,30.4,21.2,24.4,20.6,81.3,4.8,100,33.33,rain,0,0,31.3,22,88.2,1017.9,65.8,4.8,156.4,13.5,6,30,2023-11-09T06:15:43,2023-11-09T17:50:58,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-11-10,28.9,20.2,24.3,31.1,20.2,24.8,20.2,78.7,1.2,100,16.67,rain,0,0,36,22,86.2,1018.9,53.6,5.4,193.6,16.6,7,10,2023-11-10T06:16:05,2023-11-10T17:50:46,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,43272099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-11-11,29.9,19.2,23.9,29.9,19.2,23.8,16.9,68.5,0,0,0,,0,0,30.2,23.8,78.3,1019,33.9,6.3,253.3,21.8,9,10,2023-11-11T06:16:28,2023-11-11T17:50:36,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-11-12,28.9,18.9,23.4,30,18.9,23.6,18,73.4,0,0,0,,0,0,35.6,18.3,68.1,1018.9,30.2,5.1,238.4,20.5,9,10,2023-11-12T06:16:52,2023-11-12T17:50:27,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-11-13,28.8,18.2,23.3,30,18.2,23.5,17.3,70.2,0,0,0,,0,0,42.1,18.6,55.6,1018.2,29.2,4.7,248.2,21.4,9,10,2023-11-13T06:17:16,2023-11-13T17:50:18,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-11-14,26.8,19,21.9,28.2,19,21.9,17.9,78.6,0.5,100,20.83,rain,0,0,33.1,22,46.7,1017.9,71.4,4.3,84.3,7.1,3,10,2023-11-14T06:17:40,2023-11-14T17:50:11,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-11-15,28.8,20.2,23.8,30.5,20.2,24.1,18.6,73.9,0,0,0,rain,0,0,35.6,16.5,44.5,1017.2,52.2,4.8,182.2,15.7,7,10,2023-11-15T06:18:05,2023-11-15T17:50:05,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-11-16,29.8,19.5,24.6,31.6,19.5,25,18.4,69.9,0,0,0,,0,0,28.4,16.6,62.2,1017.5,44.5,5.2,201,17.3,8,10,2023-11-16T06:18:31,2023-11-16T17:50:00,0.1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-11-17,28.3,21.5,24.6,30,21.5,25,19.8,76.1,0,0,0,rain,0,0,28.8,16.3,92.9,1017.7,46.7,4.6,206.4,17.9,8,10,2023-11-17T06:18:58,2023-11-17T17:49:57,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-11-18,29.9,20.5,24.9,31.7,20.5,25.4,19.8,74.6,0.1,100,4.17,rain,0,0,28.1,17.9,82.4,1017.4,43.1,5.9,224.9,19.3,8,10,2023-11-18T06:19:24,2023-11-18T17:49:54,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-11-19,29,19,23.9,30,19,24.1,17.7,70.1,0,0,0,,0,0,35.3,18.5,86.6,1017.6,27.2,6.7,240.4,20.7,9,10,2023-11-19T06:19:52,2023-11-19T17:49:53,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-11-20,28.8,19.3,23.5,30.5,19.3,23.8,18.6,75.2,0.9,100,8.33,rain,0,0,33.5,18.4,54.2,1017.4,31.2,6.6,207.2,18,8,10,2023-11-20T06:20:20,2023-11-20T17:49:52,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-11-21,26.9,20.9,23.5,29,20.9,23.6,20.2,82.1,1.8,100,29.17,rain,0,0,31.3,12.8,43.4,1016.6,51.3,5.4,148.3,12.8,6,10,2023-11-21T06:20:48,2023-11-21T17:49:53,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2023-11-22,28.8,21.5,24.2,32.3,21.5,24.7,21.2,84,2.08,100,4.17,rain,0,0,26.6,14.7,59.7,1015.9,59.5,5.7,143.8,12.4,7,10,2023-11-22T06:21:17,2023-11-22T17:49:55,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
